variable,group,value,id
Census Tract 7204,30min,0.0909784,17031720400
Census Tract 7205,30min,0.0566214,17031720500
Census Tract 7206,30min,0.040941,17031720600
Census Tract 7207,30min,0.0931813,17031720700
Census Tract 7301,30min,0.88131,17031730100
Census Tract 7302.01,30min,0.470231,17031730201
Census Tract 7302.02,30min,0.971935,17031730202
Census Tract 7303,30min,0.164338,17031730300
Census Tract 7304,30min,0.104742,17031730400
Census Tract 7305,30min,0.946235,17031730500
Census Tract 7306,30min,0.0888977,17031730600
Census Tract 7307,30min,0.0956613,17031730700
Census Tract 7401,30min,0.045262,17031740100
Census Tract 7402,30min,0.132433,17031740200
Census Tract 7403,30min,0.0640051,17031740300
Census Tract 7404,30min,0.0911385,17031740400
Census Tract 7501,30min,0.747227,17031750100
Census Tract 7502,30min,0.0572471,17031750200
Census Tract 7503,30min,0.0473409,17031750300
Census Tract 7504,30min,0.0300835,17031750400
Census Tract 7505,30min,0.0722825,17031750500
Census Tract 7506,30min,0.837192,17031750600
Census Tract 7608.01,30min,0.0693576,17031760801
Census Tract 7608.02,30min,0.0832035,17031760802
Census Tract 7608.03,30min,0.0881414,17031760803
Census Tract 7702.01,30min,0.108226,17031770201
Census Tract 7702.02,30min,0.113237,17031770202
Census Tract 7703,30min,0.192617,17031770300
Census Tract 7704,30min,0.121035,17031770400
Census Tract 7705,30min,0.208028,17031770500
Census Tract 7706.01,30min,0.132122,17031770601
Census Tract 7706.02,30min,0.122698,17031770602
Census Tract 7707,30min,0.131137,17031770700
Census Tract 7708,30min,0.306562,17031770800
Census Tract 7709.01,30min,0.65058,17031770901
Census Tract 7709.02,30min,0.0347994,17031770902
Census Tract 8001,30min,0.059296,17031800100
Census Tract 8002,30min,0.015238,17031800200
Census Tract 8003,30min,0.0481345,17031800300
Census Tract 8004,30min,0.0442076,17031800400
Census Tract 8005,30min,0.110119,17031800500
Census Tract 8006,30min,0.0572235,17031800600
Census Tract 8007,30min,0.0596645,17031800700
Census Tract 8008,30min,0.0537083,17031800800
Census Tract 8009,30min,0.0104817,17031800900
Census Tract 8010,30min,0.0307922,17031801000
Census Tract 8011,30min,0.0715221,17031801100
Census Tract 8012,30min,0.0566396,17031801200
Census Tract 8013,30min,0.0248407,17031801300
Census Tract 8014,30min,0.025829,17031801400
Census Tract 8015,30min,0.202579,17031801500
Census Tract 8016.01,30min,0.0470886,17031801601
Census Tract 8016.03,30min,0.0265569,17031801603
Census Tract 8016.05,30min,0.167467,17031801605
Census Tract 8016.06,30min,0.0270958,17031801606
Census Tract 8016.07,30min,0.0606922,17031801607
Census Tract 8016.08,30min,0.0963413,17031801608
Census Tract 8017.01,30min,0.173712,17031801701
Census Tract 8017.02,30min,0.106012,17031801702
Census Tract 8018,30min,0.067425,17031801800
Census Tract 8019.01,30min,0.108874,17031801901
Census Tract 8019.02,30min,0.105463,17031801902
Census Tract 8020.02,30min,0.343421,17031802002
Census Tract 8020.03,30min,0.285072,17031802003
Census Tract 8020.04,30min,0.133568,17031802004
Census Tract 8021,30min,0.0597012,17031802100
Census Tract 8022,30min,0.0399999,17031802200
Census Tract 8023,30min,0.11349,17031802300
Census Tract 8024.02,30min,0.0249392,17031802402
Census Tract 8024.03,30min,0.0968197,17031802403
Census Tract 8024.04,30min,0.133966,17031802404
Census Tract 8025.03,30min,0.165667,17031802503
Census Tract 8025.04,30min,0.0800769,17031802504
Census Tract 8025.05,30min,0.18159,17031802505
Census Tract 8025.06,30min,0.0504356,17031802506
Census Tract 8026.05,30min,0.107542,17031802605
Census Tract 8026.07,30min,0.153348,17031802607
Census Tract 8026.08,30min,0.0345115,17031802608
Census Tract 8026.09,30min,0.171111,17031802609
Census Tract 8026.10,30min,0.136321,17031802610
Census Tract 8027.01,30min,0.0873004,17031802701
Census Tract 8027.02,30min,0.0947872,17031802702
Census Tract 8028.01,30min,0.0807517,17031802801
Census Tract 8028.02,30min,0.0721118,17031802802
Census Tract 8029,30min,0.100704,17031802900
Census Tract 8030.05,30min,0.164283,17031803005
Census Tract 8030.07,30min,0.152826,17031803007
Census Tract 8030.08,30min,0.141123,17031803008
Census Tract 8030.10,30min,0.064431,17031803010
Census Tract 8030.12,30min,0.0940929,17031803012
Census Tract 8030.13,30min,0.0875465,17031803013
Census Tract 8030.14,30min,0.879174,17031803014
Census Tract 8030.15,30min,0.924937,17031803015
Census Tract 8030.16,30min,0.123195,17031803016
Census Tract 8030.17,30min,0.0935428,17031803017
Census Tract 8031,30min,0.0709883,17031803100
Census Tract 8032,30min,0.0240705,17031803200
Census Tract 8033,30min,0.0310367,17031803300
Census Tract 8034,30min,0.04166,17031803400
Census Tract 8035,30min,0.120861,17031803500
Census Tract 8036.03,30min,0.405452,17031803603
Census Tract 8036.04,30min,0.200229,17031803604
Census Tract 8036.05,30min,0.0526226,17031803605
Census Tract 8036.06,30min,0.077406,17031803606
Census Tract 8036.07,30min,0.170092,17031803607
Census Tract 8036.08,30min,0.957047,17031803608
Census Tract 8036.10,30min,0.185013,17031803610
Census Tract 8036.11,30min,0.226036,17031803611
Census Tract 8036.12,30min,0.137025,17031803612
Census Tract 8037.01,30min,0.0373875,17031803701
Census Tract 8037.02,30min,0.0943153,17031803702
Census Tract 8038,30min,0.0917905,17031803800
Census Tract 8039.01,30min,0.211521,17031803901
Census Tract 8039.02,30min,0.179622,17031803902
Census Tract 8040,30min,0.168662,17031804000
Census Tract 8041.02,30min,0.103142,17031804102
Census Tract 8041.04,30min,0.180468,17031804104
Census Tract 8041.05,30min,0.24513,17031804105
Census Tract 8041.06,30min,0.0708921,17031804106
Census Tract 8041.08,30min,0.182652,17031804108
Census Tract 8041.09,30min,0.0279699,17031804109
Census Tract 8042.01,30min,0.275871,17031804201
Census Tract 8042.02,30min,0.0391621,17031804202
Census Tract 8043.05,30min,0.679375,17031804305
Census Tract 8043.06,30min,0.159129,17031804306
Census Tract 8043.08,30min,0.0709914,17031804308
Census Tract 8043.09,30min,0.130395,17031804309
Census Tract 8043.10,30min,0.158837,17031804310
Census Tract 8043.11,30min,0.220563,17031804311
Census Tract 8044.03,30min,0.176524,17031804403
Census Tract 8044.04,30min,0.12596,17031804404
Census Tract 8044.05,30min,0.197937,17031804405
Census Tract 8044.06,30min,0.307616,17031804406
Census Tract 8045.05,30min,0.076378,17031804505
Census Tract 8045.06,30min,0.00687311,17031804506
Census Tract 8045.07,30min,0.342032,17031804507
Census Tract 8045.08,30min,0.158428,17031804508
Census Tract 8045.09,30min,0.10298,17031804509
Census Tract 8045.10,30min,0.138182,17031804510
Census Tract 8045.11,30min,0.073976,17031804511
Census Tract 8046.03,30min,0.0535553,17031804603
Census Tract 8046.06,30min,0.834484,17031804606
Census Tract 8046.07,30min,0.171447,17031804607
Census Tract 8046.08,30min,0.187847,17031804608
Census Tract 8046.09,30min,0.105629,17031804609
Census Tract 8046.10,30min,0.121993,17031804610
Census Tract 8046.11,30min,0.123856,17031804611
Census Tract 8047.01,30min,0.188551,17031804701
Census Tract 8047.05,30min,0.133762,17031804705
Census Tract 8047.06,30min,0.131955,17031804706
Census Tract 8047.09,30min,0.0925774,17031804709
Census Tract 8047.10,30min,0.222518,17031804710
Census Tract 8047.11,30min,0.602646,17031804711
Census Tract 8047.12,30min,0.486042,17031804712
Census Tract 8047.13,30min,0.184716,17031804713
Census Tract 8047.14,30min,0.152112,17031804714
Census Tract 8047.15,30min,0.105482,17031804715
Census Tract 8047.16,30min,0.137523,17031804716
Census Tract 8048.03,30min,0.0507164,17031804803
Census Tract 8048.04,30min,0.0954762,17031804804
Census Tract 8048.05,30min,0.0918603,17031804805
Census Tract 8048.06,30min,0.110437,17031804806
Census Tract 8048.07,30min,0.163981,17031804807
Census Tract 8048.08,30min,0.180001,17031804808
Census Tract 8048.09,30min,0.4022,17031804809
Census Tract 8048.10,30min,0.0715941,17031804810
Census Tract 8049.01,30min,0.112959,17031804901
Census Tract 8049.02,30min,0.975111,17031804902
Census Tract 8050.01,30min,0.0725331,17031805001
Census Tract 8050.02,30min,0.0811584,17031805002
Census Tract 8051.05,30min,0.0452807,17031805105
Census Tract 8051.06,30min,0.116733,17031805106
Census Tract 8051.07,30min,0.0814664,17031805107
Census Tract 8051.08,30min,0.0993432,17031805108
Census Tract 8051.09,30min,0.0245536,17031805109
Census Tract 8051.10,30min,0.0754344,17031805110
Census Tract 8051.11,30min,0.867578,17031805111
Census Tract 8051.12,30min,0.570546,17031805112
Census Tract 8052.01,30min,0.717218,17031805201
Census Tract 8052.02,30min,0.392874,17031805202
Census Tract 8053.01,30min,0.109746,17031805301
Census Tract 8053.02,30min,0.092559,17031805302
Census Tract 8054.01,30min,0.0637882,17031805401
Census Tract 8054.02,30min,0.0554459,17031805402
Census Tract 8055.01,30min,0.077678,17031805501
Census Tract 8055.02,30min,0.108644,17031805502
Census Tract 8056,30min,0.0885493,17031805600
Census Tract 8057.01,30min,0.0863256,17031805701
Census Tract 8057.02,30min,0.0661575,17031805702
Census Tract 8058.01,30min,0.0800647,17031805801
Census Tract 8058.02,30min,0.102378,17031805802
Census Tract 8059.01,30min,0.0688252,17031805901
Census Tract 8059.02,30min,0.141701,17031805902
Census Tract 8060.01,30min,0.0851023,17031806001
Census Tract 8060.02,30min,0.0551883,17031806002
Census Tract 8060.03,30min,0.0713184,17031806003
Census Tract 8060.04,30min,0.0312023,17031806004
Census Tract 8061.02,30min,0.186387,17031806102
Census Tract 8061.03,30min,0.0176076,17031806103
Census Tract 8061.04,30min,0.149476,17031806104
Census Tract 8062.01,30min,0.0413996,17031806201
Census Tract 8062.02,30min,0.0331106,17031806202
Census Tract 8063,30min,0.0641153,17031806300
Census Tract 8064,30min,0.0546589,17031806400
Census Tract 8065.01,30min,0.0428805,17031806501
Census Tract 8065.02,30min,0.0821811,17031806502
Census Tract 8066,30min,0.194219,17031806600
Census Tract 8067,30min,0.0660594,17031806700
Census Tract 8068.01,30min,0.113989,17031806801
Census Tract 8068.02,30min,0.0883397,17031806802
Census Tract 8069,30min,0.128641,17031806900
Census Tract 8070,30min,0.0480577,17031807000
Census Tract 8071,30min,0.0572276,17031807100
Census Tract 8072,30min,0.0773241,17031807200
Census Tract 8073,30min,0.0774063,17031807300
Census Tract 8074,30min,0.015427,17031807400
Census Tract 8075,30min,0.0883767,17031807500
Census Tract 8076,30min,0.0646136,17031807600
Census Tract 8077,30min,0.0580277,17031807700
Census Tract 8078,30min,0.0551497,17031807800
Census Tract 8079,30min,0.0050911,17031807900
Census Tract 8080.01,30min,0.0677422,17031808001
Census Tract 8080.02,30min,0.0261726,17031808002
Census Tract 8081,30min,0.0411157,17031808100
Census Tract 8082,30min,0.0678004,17031808200
Census Tract 8083.01,30min,0.0483327,17031808301
Census Tract 8083.02,30min,0.0724785,17031808302
Census Tract 8084,30min,0.0476525,17031808400
Census Tract 8085,30min,0.086103,17031808500
Census Tract 8086,30min,0.090091,17031808600
Census Tract 8087.02,30min,0.0641665,17031808702
Census Tract 8088,30min,0.0380997,17031808800
Census Tract 8089,30min,0.0199324,17031808900
Census Tract 8090,30min,0.0886642,17031809000
Census Tract 8091,30min,0.0500085,17031809100
Census Tract 8092,30min,0.0882001,17031809200
Census Tract 8093,30min,0.0712511,17031809300
Census Tract 8094,30min,0.0235349,17031809400
Census Tract 8095,30min,0.0188988,17031809500
Census Tract 8096,30min,0.066705,17031809600
Census Tract 8097,30min,0.0530266,17031809700
Census Tract 8098,30min,0.0446854,17031809800
Census Tract 8099,30min,0.94899,17031809900
Census Tract 8100,30min,1.05004,17031810000
Census Tract 8101,30min,1.00717,17031810100
Census Tract 8102,30min,0.0607008,17031810200
Census Tract 8103.01,30min,0.0832689,17031810301
Census Tract 8103.02,30min,0.0357044,17031810302
Census Tract 8104,30min,0.0898543,17031810400
Census Tract 8105.01,30min,0.0866295,17031810501
Census Tract 8105.02,30min,0.469871,17031810502
Census Tract 8106,30min,0.0694821,17031810600
Census Tract 8107.01,30min,0.0808045,17031810701
Census Tract 8107.02,30min,0.101064,17031810702
Census Tract 8108,30min,0.860868,17031810800
Census Tract 8109,30min,0.0736233,17031810900
Census Tract 8110,30min,0.0823527,17031811000
Census Tract 8111,30min,0.909562,17031811100
Census Tract 8112,30min,0.408148,17031811200
Census Tract 8113.01,30min,0.116765,17031811301
Census Tract 8113.02,30min,0.101374,17031811302
Census Tract 8114.01,30min,0.0657327,17031811401
Census Tract 8114.02,30min,0.0451029,17031811402
Census Tract 8115,30min,0.105923,17031811500
Census Tract 8116,30min,0.104826,17031811600
Census Tract 8117.01,30min,0.136783,17031811701
Census Tract 8117.02,30min,0.519222,17031811702
Census Tract 8118,30min,0.514567,17031811800
Census Tract 8119,30min,0.0636589,17031811900
Census Tract 8120,30min,0.0427758,17031812000
Census Tract 8121,30min,0.123481,17031812100
Census Tract 8122,30min,0.0523463,17031812200
Census Tract 8123.01,30min,0.0269155,17031812301
Census Tract 8123.02,30min,0.016553,17031812302
Census Tract 8124,30min,0.0577712,17031812400
Census Tract 8125,30min,0.0445726,17031812500
Census Tract 8126,30min,0.0448566,17031812600
Census Tract 8127,30min,0.0349399,17031812700
Census Tract 8128.01,30min,0.0383199,17031812801
Census Tract 8128.02,30min,0.029458,17031812802
Census Tract 8129,30min,0.0683253,17031812900
Census Tract 8130,30min,0.0520242,17031813000
Census Tract 8131,30min,0.053377,17031813100
Census Tract 8132,30min,0.0454416,17031813200
Census Tract 8133.01,30min,0.0943837,17031813301
Census Tract 8133.02,30min,0.321896,17031813302
Census Tract 8134,30min,0.239311,17031813400
Census Tract 8135,30min,0.0711312,17031813500
Census Tract 8136,30min,0.0542593,17031813600
Census Tract 8137.01,30min,0.0661957,17031813701
Census Tract 8137.02,30min,0.0308111,17031813702
Census Tract 8138.01,30min,0.0250106,17031813801
Census Tract 8138.02,30min,0.0489846,17031813802
Census Tract 8139,30min,0.0538461,17031813900
Census Tract 8140,30min,0.0617328,17031814000
Census Tract 8141,30min,0.0532898,17031814100
Census Tract 8142,30min,0.0805563,17031814200
Census Tract 8143,30min,0.127848,17031814300
Census Tract 8144,30min,0.0555065,17031814400
Census Tract 8145,30min,0.0341044,17031814500
Census Tract 8146,30min,0.0544777,17031814600
Census Tract 8147,30min,0.940104,17031814700
Census Tract 8148,30min,0.047709,17031814800
Census Tract 8149,30min,0.0416265,17031814900
Census Tract 8150,30min,0.0373137,17031815000
Census Tract 8151,30min,0.0459413,17031815100
Census Tract 8152,30min,0.0836471,17031815200
Census Tract 8153,30min,0.0871713,17031815300
Census Tract 8154,30min,0.0436969,17031815400
Census Tract 8155,30min,0.120448,17031815500
Census Tract 8156,30min,0.0976139,17031815600
Census Tract 8157.01,30min,0.106458,17031815701
Census Tract 8157.02,30min,0.0382612,17031815702
Census Tract 8158,30min,0.166369,17031815800
Census Tract 8159,30min,0.0476468,17031815900
Census Tract 8160,30min,0.00536986,17031816000
Census Tract 8161,30min,0.118119,17031816100
Census Tract 8162,30min,0.108492,17031816200
Census Tract 8163,30min,0.0361771,17031816300
Census Tract 8164.01,30min,0.0789108,17031816401
Census Tract 8164.02,30min,0.0580654,17031816402
Census Tract 8165,30min,0.475459,17031816500
Census Tract 8166,30min,0.59073,17031816600
Census Tract 8167,30min,0.0430037,17031816700
Census Tract 8168,30min,0.074704,17031816800
Census Tract 8169,30min,0.558384,17031816900
Census Tract 8170,30min,0.456049,17031817000
Census Tract 8171.01,30min,0.142918,17031817101
Census Tract 8171.02,30min,0.177986,17031817102
Census Tract 8172,30min,0.389604,17031817200
Census Tract 8173,30min,0.102497,17031817300
Census Tract 8174,30min,0.0594915,17031817400
Census Tract 8175,30min,0.0544944,17031817500
Census Tract 8176,30min,0.025164,17031817600
Census Tract 8177,30min,0.228837,17031817700
Census Tract 8179,30min,0.0390626,17031817900
Census Tract 8180,30min,0.070846,17031818000
