group,variable,value
min60,17031822302,7.866303509
min60,17031822400,8.088764619
min60,17031822500,7.923312347
min60,17031822601,7.661887003
min60,17031822602,7.552133409
min60,17031822701,7.808473029
min60,17031822702,7.56800699
min60,17031822801,7.576163455
min60,17031822802,7.385496252
min60,17031822900,8.076596393
min60,17031823001,7.811513025
min60,17031823002,7.367143381
min60,17031823101,7.788131747
min60,17031823102,7.74651619
min60,17031823200,7.515075968
min60,17031823302,7.59510652
min60,17031823303,7.547320494
min60,17031823304,7.71174157
min60,17031823400,7.744719164
min60,17031823500,7.721624403
min60,17031823602,7.370004673
min60,17031823603,7.471003184
min60,17031823604,7.275570805
min60,17031823605,7.303726055
min60,17031823702,7.866735598
min60,17031823703,8.098412891
min60,17031823704,8.098412891
min60,17031823705,7.925815641
min60,17031823801,7.465227862
min60,17031823803,7.823699943
min60,17031823805,7.761725929
min60,17031823806,7.788131747
min60,17031823901,7.619509932
min60,17031823903,7.150459292
min60,17031823904,7.248698542
min60,17031824003,7.395265225
min60,17031824004,7.213750394
min60,17031824005,7.647344822
min60,17031824006,7.136530129
min60,17031824105,7.071763123
min60,17031824106,6.773187885
min60,17031824107,6.646799707
min60,17031824108,6.663032413
min60,17031824113,6.684238423
min60,17031824114,6.684238423
min60,17031824115,7.100933141
min60,17031824116,7.119079611
min60,17031824117,6.254647993
min60,17031824119,5.507909449
min60,17031824120,6.005757192
min60,17031824121,6.585111801
min60,17031824122,6.47634318
min60,17031824123,6.363335193
min60,17031824300,7.373127225
min60,17031824400,7.471141303
min60,17031824503,7.100933141
min60,17031824505,6.74801761
min60,17031824506,6.365339326
min60,17031824507,6.355701157
min60,17031824601,7.438380522
min60,17031824602,7.396733218
min60,17031824701,7.380827323
min60,17031824702,7.487640827
min60,17031824800,7.863567333
min60,17031824900,7.111664618
min60,17031825000,7.087753332
min60,17031825200,6.989996147
min60,17031825302,6.841449571
min60,17031825303,6.312632811
min60,17031825304,5.974279526
min60,17031825400,5.9976342
min60,17031825501,6.890625407
min60,17031825503,6.826723834
min60,17031825504,6.698860936
min60,17031825505,6.604312445
min60,17031825600,7.15351232
min60,17031825700,6.977585512
min60,17031825801,7.436397357
min60,17031825802,7.304379714
min60,17031825803,7.325210223
min60,17031825900,6.937263692
min60,17031826000,6.916485319
min60,17031826100,6.587809139
min60,17031826201,7.231685088
min60,17031826202,6.585284373
min60,17031826301,7.23734891
min60,17031826303,7.177650623
min60,17031826304,7.630587584
min60,17031826401,7.628038702
min60,17031826402,7.363328001
min60,17031826500,7.025577267
min60,17031826600,7.030879298
min60,17031826700,7.020435004
min60,17031826800,7.159698502
min60,17031826901,7.711796169
min60,17031826902,7.353982933
min60,17031827000,7.111808021
min60,17031827100,7.111808021
min60,17031827200,6.921769696
min60,17031827300,6.995270378
min60,17031827400,7.203202181
min60,17031827500,7.015410556
min60,17031827600,7.118141585
min60,17031827700,7.063064832
min60,17031827801,7.089426985
min60,17031827802,7.291383375
min60,17031827804,6.927453287
min60,17031827805,6.789675129
min60,17031827901,6.598088613
min60,17031827902,6.449509737
min60,17031828000,6.448484366
min60,17031828100,6.188730138
min60,17031828201,6.933700146
min60,17031828202,6.694357146
min60,17031828300,6.346476943
min60,17031828401,7.004050661
min60,17031828402,6.80539151
min60,17031828503,6.561623225
min60,17031828504,6.561623225
min60,17031828505,6.138018954
min60,17031828506,6.130170274
min60,17031828601,6.732295445
min60,17031828602,6.732295445
min60,17031828701,6.957794022
min60,17031828702,6.996610288
min60,17031828801,6.732295445
min60,17031828802,6.732295445
min60,17031828900,6.732295445
min60,17031829000,6.593701643
min60,17031829100,6.559543436
min60,17031829200,6.732295445
min60,17031829301,6.732295445
min60,17031829302,5.537523754
min60,17031829401,5.537523754
min60,17031829402,5.537523754
min60,17031829500,6.559543436
min60,17031829600,6.559543436
min60,17031829700,6.559543436
min60,17031829800,6.660422612
min60,17031829901,7.091219797
min60,17031829902,6.660422612
min60,17031830001,6.129727847
min60,17031830003,6.129727847
min60,17031830004,6.129727847
min60,17031830005,5.537523754
min60,17031830006,5.537523754
min60,17031830007,5.537523754
min60,17031830008,6.129727847
min60,17031830100,5.537523754
min60,17031830201,5.537523754
min60,17031830202,5.537523754
min60,17031830300,5.537523754
min60,17031830400,5.537523754
min60,17031830500,8.077718195
min60,17031830600,7.879762544
min60,17031830700,7.923265285
min60,17031830800,8.032887886
min60,17031830900,8.102356105
min60,17031831000,8.102356105
min60,17031831100,8.102356105
min60,17031831200,8.102356105
min60,17031831300,8.102356105
min60,17031831400,8.102356105
min60,17031831500,7.982359769
min60,17031831600,7.984916085
min60,17031831700,8.102356105
min60,17031831800,7.922679628
min60,17031831900,8.102356105
min60,17031832000,8.102356105
min60,17031832100,8.099108243
min60,17031832200,8.102356105
min60,17031832300,8.102356105
min60,17031832400,8.102356105
min60,17031832500,8.102356105
min60,17031832600,8.102356105
min60,17031832900,8.102356105
min60,17031833000,8.102356105
min60,17031833100,8.102356105
min60,17031833300,8.102356105
min60,17031833900,7.869398002
min60,17031834000,8.033170973
min60,17031834200,8.031720358
min60,17031834300,7.859337236
min60,17031834400,8.033170973
min60,17031834500,8.077416889
min60,17031834600,8.087465031
min60,17031834700,8.077416889
min60,17031834800,8.071434687
min60,17031834900,8.033170973
min60,17031835000,7.875432654
min60,17031835100,8.030356222
min60,17031835200,8.076886701
min60,17031835500,8.101357824
min60,17031835600,8.101056517
min60,17031835800,8.101056517
min60,17031835900,8.101056517
min60,17031836000,8.087465031
min60,17031836100,8.087465031
min60,17031836200,8.053372463
min60,17031836300,8.055574451
min60,17031836400,8.073584323
min60,17031836500,8.087465031
min60,17031836600,8.102356105
min60,17031836700,8.102356105
min60,17031836800,8.102356105
min60,17031836900,8.102356105
min60,17031837000,8.102356105
min60,17031837100,8.102356105
min60,17031837300,8.102356105
min60,17031837400,8.102356105
min60,17031837800,8.102356105
min60,17031838000,8.102356105
min60,17031838100,8.102356105
min60,17031838200,8.102356105
min60,17031838300,8.102356105
min60,17031838600,8.102356105
min60,17031838700,8.102356105
min60,17031838800,7.730331101
min60,17031839000,8.102356105
min60,17031839100,8.102356105
min60,17031839200,8.101056517
min60,17031839500,8.101056517
min60,17031839600,8.101056517
min60,17031839700,8.101056517
min60,17031839800,8.101056517
min60,17031839900,8.101056517
min60,17031840000,8.101357824
min60,17031840100,8.101357824
min60,17031840200,8.101056517
min60,17031840300,8.101056517
min60,17031840400,8.101357824
min60,17031840700,8.101357824
min60,17031840800,8.077718195
min60,17031841000,8.102356105
min60,17031841100,8.101357824
min60,17031841200,8.102356105
min60,17031841300,8.102356105
min60,17031841400,8.102356105
min60,17031841500,8.102356105
min60,17031841600,8.102356105
min60,17031841700,8.098412891
min60,17031841800,8.053372463
min60,17031841900,8.102356105
min60,17031842000,8.101357824
min60,17031842100,8.102356105
min60,17031842200,8.102356105
min60,17031842300,8.102356105
min60,17031842400,8.053372463
min60,17031842500,8.087465031
min60,17031842600,8.101056517
min60,17031842800,8.07223729
min60,17031842900,8.102356105
min60,17031843000,8.102356105
min60,17031843100,8.102356105
min60,17031843200,8.101357824
min60,17031843300,8.102356105
min60,17031843400,8.102356105
min60,17031843500,8.077718195
min60,17031843600,8.073584323
min60,17031843700,8.102356105
min60,17031843800,8.087465031
min60,17031843900,8.029159828
